Actual,Predicted,XGB_Prob,AE_Error,Final_Score
0,0,5.0231924e-06,0.026166426,1.0
0,0,2.562192e-05,0.08947043,1.0
0,0,5.2061405e-06,0.07342965,1.0
0,0,7.733611e-06,0.0831411,1.0
1,1,0.9999964,1.5172156,4.0077343
0,0,5.9082836e-06,0.040239565,-0.0038815737
0,0,5.8595665e-06,0.028640665,1.0
0,0,1.6904769e-05,0.2502401,1.0
0,0,3.243634e-05,0.13719158,1.0
0,0,5.5970897e-05,0.2146615,1.0
0,0,5.281593e-06,0.32792968,1.0
0,0,5.3728245e-06,0.07942595,1.0
0,0,0.0005313488,0.12441984,0.33422595
0,0,2.6417609e-05,0.47567973,1.6657739
0,0,2.07819e-05,0.52070695,1.0
0,0,2.9845833e-05,1.4724805,1.665774
0,0,4.014864e-05,0.51158726,0.3342262
1,1,0.99972576,0.46948418,4.0050764
0,0,3.2138005e-06,0.03627178,-0.0036363602
0,0,7.659392e-05,0.08899439,1.0
1,1,0.9997733,2.365587,4.0055475
0,0,1.2928314e-05,0.0941441,-0.0036798716
0,0,4.7338635e-06,0.026444789,1.0
0,0,5.427439e-06,0.024858326,1.0
0,0,1.593741e-05,0.03427406,1.0
0,0,4.415335e-05,0.3149169,1.0
1,1,0.9999962,1.3600332,4.0077324
0,0,7.732958e-05,0.1664632,-0.0038813353
0,0,6.5977842e-06,0.09243031,1.0
0,0,4.3139676e-06,0.035035644,1.0
0,0,5.540014e-06,0.041383877,1.0
0,0,3.1988213e-05,0.32540414,1.0
0,0,0.0031774535,0.09340829,0.33421046
1,1,0.9999652,0.7224782,4.0074453
0,0,4.8884864e-05,0.21469261,-0.003853321
0,0,4.334389e-06,0.02719591,1.0
1,1,0.9999943,1.7633185,4.0077133
1,1,0.9999957,1.147985,3.3315217
0,0,5.1007387e-06,0.033063646,-0.0038809776
1,1,0.9999956,1.6599642,4.0077267
0,0,4.1301984e-05,2.45534,-0.00388062
0,0,4.9249834e-06,0.12509574,0.33422607
0,0,1.0170987e-05,0.14313067,1.0
0,0,0.0045236493,0.118055575,0.33419406
0,0,5.5382493e-06,0.047232237,1.6657928
0,0,7.1663117e-06,0.063299365,1.0
0,0,1.1387594e-05,0.04869971,1.0
1,1,0.9999918,1.8236828,4.0076885
0,0,1.2625041e-05,0.24929474,-0.0038774014
0,0,1.5596937e-05,0.18807612,1.0
0,0,0.00024846595,0.106550865,0.3342262
1,1,0.99974877,0.17735015,4.0053015
0,0,2.4219153e-05,0.6246256,-0.0036571026
0,0,0.0003623081,0.09459105,0.334226
1,1,0.9999784,1.2627009,4.007558
0,0,2.3004972e-05,0.13745289,-0.0038653612
0,0,8.327714e-06,0.05770714,1.0
1,1,0.999956,0.09159676,4.0073376
0,0,8.282876e-06,0.05158049,-0.0038449764
1,1,0.99972695,0.17360711,4.0050874
0,0,3.2964028e-05,0.09028425,-0.003637433
0,0,0.00022278693,0.09542385,0.3342262
0,0,5.457574e-06,0.0647751,1.6657739
0,0,0.000101789774,0.1294239,1.0
0,0,5.3804592e-06,0.06536014,1.0
0,0,4.7283178e-05,0.09274093,1.0
0,0,1.8748797e-05,0.13386491,1.0
0,0,4.6638805e-05,0.16004583,1.0
0,0,6.4768274e-06,0.04317385,1.0
0,0,0.00014064873,2.2393844,1.6657763
0,0,7.4470256e-05,0.121685386,0.33422565
1,1,0.9999397,0.7038463,4.0071774
0,0,1.4616601e-05,0.25811657,-0.0038301945
0,0,1.1329037e-05,1.9573212,1.665774
0,0,1.4984881e-05,0.09864503,0.3342262
0,0,7.107479e-06,0.035207316,1.0
0,0,2.124457e-05,0.38291466,1.0
1,1,0.99969745,0.08994225,4.004797
0,0,9.563096e-06,0.7798123,-0.003610611
1,1,0.99847466,0.08683584,3.992794
0,0,5.1666106e-05,0.14350493,-0.002501011
0,0,2.6551117e-05,0.54203767,1.665774
0,0,1.4709396e-05,0.107004106,0.3342262
0,0,5.9523118e-06,0.15328646,1.0
0,0,0.00017628194,0.22931495,1.0
0,0,2.1628872e-05,0.12390818,1.0
1,1,0.9997943,0.15323105,4.0057487
0,0,6.8986355e-06,0.030608768,-0.0036984682
0,0,5.845314e-05,0.37480524,1.0
0,0,5.7787773e-05,0.107248075,1.0
0,0,5.004134e-06,0.035280142,1.0
0,0,7.580668e-06,0.15791179,1.0
0,0,0.008374785,0.10405624,0.33411348
0,0,6.744583e-05,0.24213216,1.6658406
1,1,0.9546008,0.15615818,3.5740342
0,0,0.0005116725,0.093894616,0.03899163
1,1,0.9999521,1.1985505,4.0072994
1,0,0.99981636,0.08362789,0.66794336
1,1,0.9999933,1.5063593,3.331847
1,0,0.9999621,0.22375423,0.66834116
0,0,5.083315e-06,0.040465277,-0.00385046
0,0,9.954527e-06,0.045685958,1.0
0,0,9.644609e-06,0.1010447,1.0
0,0,7.1109775e-06,0.11569842,1.0
1,1,0.999992,2.658172,4.0076914
0,0,5.083315e-06,0.041514087,-0.0038776398
0,0,2.1991164e-05,3.9718084,1.6657746
0,0,1.0018507e-05,0.035717994,0.33422607
0,0,5.6013632e-06,0.045176964,1.0
0,0,2.1204372e-05,0.36588264,1.0
0,0,5.6013632e-06,0.048280172,1.0
1,1,0.9999795,0.10214276,4.0075684
0,0,5.4728916e-05,4.6423388,-0.003865838
1,1,0.9999654,0.091069885,4.007429
0,0,2.7351392e-05,0.49064004,-0.0038535595
1,1,0.99993896,0.16797598,4.0071697
0,0,8.4000985e-06,0.032038633,-0.0038295984
0,0,3.6809677e-05,0.6603372,1.665774
0,0,0.0008356001,0.08971522,0.33422518
0,0,6.924785e-05,0.14316124,1.6657743
0,0,4.1243197e-06,0.026148757,1.0
0,0,5.63378e-06,0.029052548,1.0
0,0,1.8664434e-05,0.35964173,1.0
1,1,0.9999949,2.9613721,4.007719
0,0,0.00017331031,1.3702886,-0.0038797855
0,0,0.00026920132,0.09805146,0.33422577
0,0,0.0004121448,0.12578681,0.33422613
0,0,0.0005146087,1.0486233,1.6657772
0,0,8.739334e-06,0.35739997,0.33422548
0,0,5.3874373e-06,0.04916829,1.0
0,0,3.599959e-05,0.2675669,1.0
0,0,4.641807e-06,0.035711408,1.0
1,1,0.99999094,2.2411516,4.0076804
0,0,3.5460253e-05,0.103324376,-0.003876567
0,0,1.233608e-05,1.9421921,1.665774
0,0,0.00018407131,0.56665134,1.6657745
0,0,5.6013632e-06,0.045412853,0.33422607
0,0,9.124982e-06,0.032528866,1.0
0,0,7.999686e-06,0.03702846,1.0
0,0,1.2303887e-05,0.55322975,1.0
0,0,8.255463e-06,0.03230341,1.0
0,0,8.755024e-06,0.028399944,1.0
0,0,0.00064134365,0.2747765,0.33422607
0,0,6.4768274e-06,0.03881353,1.6657739
0,0,1.1920315e-05,0.046876166,1.0
0,0,5.515622e-06,0.028211972,1.0
0,0,2.5028665e-05,0.50367546,1.0
0,0,5.670515e-06,0.054122858,1.0
0,0,9.8618264e-05,0.15834904,1.0
0,0,3.4844954e-05,0.28668642,1.0
1,1,0.99998355,2.1715205,4.007608
0,0,0.00027080067,0.3606104,-0.0038698912
1,1,0.99999595,1.382845,4.0077295
1,0,0.9999815,0.10475645,0.6683998
0,0,1.0961158e-05,0.12689643,-0.003868103
0,0,5.1429315e-06,0.034721326,1.0
1,1,0.99998593,1.2168744,4.0076313
1,0,0.9998771,0.08248058,0.66807675
0,0,2.9594381e-05,0.33001104,-0.0037734509
0,0,7.903585e-06,0.031475,1.0
0,0,1.1186282e-05,0.32841825,1.0
0,0,7.1073373e-06,0.0290842,1.0
0,0,3.2186595e-05,0.47449842,1.0
0,0,5.667536e-06,0.03348287,1.0
0,0,6.4188484e-06,0.1531472,1.0
0,0,1.33363965e-05,0.032057006,1.0
1,1,0.99999607,1.3055036,4.007731
0,0,6.1973738e-06,0.03004426,-0.003881216
0,0,3.7144422e-05,0.14133768,1.0
0,0,9.07104e-06,0.043527316,1.0
0,0,1.1469237e-05,0.46230814,1.0
0,0,2.7982189e-05,0.5519959,1.665774
0,0,5.36006e-06,0.039939277,0.3342262
0,0,0.00013826793,0.1566595,1.0
0,0,4.3139676e-06,0.033270113,1.0
0,0,4.19143e-05,0.12962388,1.0
1,1,0.99997985,0.10390495,4.0075717
0,0,5.1077873e-06,0.0953012,-0.0038665533
0,0,8.004769e-06,0.4640268,1.0
1,1,0.999979,1.4560696,4.0075636
0,0,8.302893e-06,0.14291228,-0.003865838
0,0,5.279035e-06,0.051044825,1.0
0,0,1.1277876e-05,0.56584543,1.0
1,1,0.99995995,2.0701787,4.0073767
0,0,5.6717317e-06,0.040147334,-0.0038485527
1,1,0.99998724,2.4542832,4.0076447
0,0,5.6108906e-06,0.036592443,-0.0038733482
1,1,0.99999595,1.958164,4.0077295
1,0,0.99998415,2.0653114,0.6684084
0,0,7.041746e-05,0.12418446,-0.0038704872
0,0,0.0021106838,0.089900196,0.3342194
0,0,1.4797486e-05,0.34592766,1.6657778
1,1,0.9995221,0.08605131,4.0030746
1,0,0.99947375,0.08327432,0.66765535
0,0,0.00031871523,0.12604682,-0.0034077764
0,0,4.6398422e-06,0.034344573,1.6657739
1,1,0.9999858,0.9241746,4.0076303
0,0,0.00053154206,0.13783918,-0.0038721561
1,1,0.9999919,1.8337656,4.0076904
1,0,0.99939597,0.09142429,0.6664883
0,0,6.7275155e-06,0.5799689,-0.003337264
0,0,1.1811264e-05,0.049835615,1.0
0,0,1.1444086e-05,0.44129172,1.0
0,0,4.610536e-06,0.036272388,1.0
0,0,0.0017749411,0.1618365,0.33422184
0,0,7.809906e-06,0.07861363,1.6657764
1,1,0.99997807,3.5472853,4.007555
0,0,7.638579e-06,0.218599,-0.0038650036
0,0,0.00014390417,0.08940084,1.0
0,0,5.128977e-06,0.037984923,1.0
0,0,7.217446e-05,0.12746559,1.0
0,0,6.485093e-05,0.2578521,1.0
0,0,1.1011943e-05,0.091938436,1.0
1,1,0.99999607,2.1732028,4.007731
1,0,0.99995744,0.09090074,0.66832054
0,0,2.5654388e-05,0.3118434,-0.0038462877
1,1,0.9999912,3.4258657,4.0076833
0,0,5.1007387e-06,0.028332429,-0.0038768053
0,0,8.236133e-05,0.4723693,1.665774
0,0,4.8715715e-06,0.043876827,0.3342262
1,1,0.99996936,0.16526863,4.0074687
0,0,1.1828442e-05,0.08790034,-0.0038571358
0,0,5.5824148e-05,0.32401848,1.0
0,0,5.3079716e-06,0.037760973,1.0
0,0,4.87032e-05,0.100256905,1.0
0,0,8.132042e-06,0.46676615,1.0
0,0,0.00016416042,0.32012022,1.665774
0,0,5.3480153e-06,0.05121365,0.3342262
0,0,3.557226e-05,0.34262297,1.0
0,0,5.5800785e-05,0.14866178,1.0
0,0,4.058013e-06,0.038752686,1.0
0,0,2.0700032e-05,0.10701244,1.0
1,1,0.9999654,0.09117401,4.00743
1,0,0.9920019,0.15085298,0.6424891
0,0,1.2161901e-05,0.5511212,0.003414452
0,0,7.893582e-06,0.282216,1.0
0,0,0.00063239026,0.09455774,0.33422565
0,0,1.3192065e-05,0.48020867,1.6657741
0,0,4.551851e-05,0.035993975,1.0
0,0,0.00015066119,0.09023642,1.0
0,0,4.9513988e-06,0.087412275,1.0
0,0,9.224763e-06,0.09062438,1.0
0,0,1.1230963e-05,0.4551239,1.0
0,0,7.601885e-05,5.2824674,1.6657771
0,0,5.1422935e-06,0.028890071,0.33422548
0,0,9.335552e-05,0.10840921,1.0
0,0,2.5973599e-05,8.307627,1.6657755
1,1,0.99999475,1.4317575,4.007717
1,0,0.9999385,0.18615176,0.66826093
0,0,4.698616e-05,0.38389543,-0.0038290024
0,0,5.716068e-06,0.061586045,0.3342262
0,0,0.002606969,1.2426896,0.33422518
0,0,1.4932456e-05,0.26445237,1.6657743
0,0,5.965638e-06,0.028813252,1.0
0,0,5.2678197e-06,0.034939323,1.0
0,0,7.4654686e-06,0.06955474,1.0
0,0,0.00038924822,0.15492213,0.33422613
0,0,5.766572e-06,0.031690463,1.6657739
0,0,4.0931252e-05,1.838487,1.6657743
1,1,0.9999788,0.1642128,4.0075607
1,0,0.99995184,0.08983652,0.6683358
0,0,2.657105e-05,0.4621876,-0.0038411617
0,0,1.3192065e-05,0.54475284,1.0
0,0,4.9784912e-06,0.07855397,1.0
0,0,4.929743e-06,0.034437,1.0
0,0,1.1442504e-05,0.29381865,1.0
1,1,0.99999046,0.16562104,4.007676
0,0,0.00020040004,0.92122334,-0.0038759708
0,0,5.7959798e-05,0.10275496,0.33422595
1,1,0.9999285,0.704471,4.007067
0,0,2.1885176e-05,0.11601569,-0.0038200617
0,0,6.9256484e-06,0.03736223,1.0
1,1,0.99996924,0.72503924,4.0074673
0,0,5.332813e-06,0.030693255,-0.0038568974
0,0,7.5832854e-06,0.03358513,1.0
0,0,0.00019858843,0.1296102,1.0
0,0,7.5480752e-06,0.096264765,1.0
0,0,6.9363564e-06,0.53255105,1.0
1,1,0.9999962,1.263252,4.0077324
0,0,6.6585862e-06,0.026090063,-0.0038813353
0,0,0.0002084122,0.64122325,1.6657746
1,1,0.9999882,1.7424387,4.007653
0,0,3.0300185e-05,0.10418043,-0.0038741827
1,1,0.99996483,0.16377828,4.0074244
0,0,5.3009044e-06,0.02925002,-0.0038529634
1,1,0.99997234,0.09448673,4.007498
1,1,0.99998105,1.0213977,3.331438
0,0,6.4002534e-06,0.029049497,-0.0038676262
1,1,0.9999958,1.1236802,4.0077286
1,0,0.9999858,3.5505168,0.66841435
1,1,0.99998856,1.2805816,3.3314764
0,0,5.246887e-06,0.03778301,-0.0038744211
0,0,5.0317367e-06,0.025654744,1.0
0,0,1.5131704e-05,0.34807295,1.0
0,0,1.2143486e-05,0.101684555,1.0
0,0,6.0305847e-06,0.06066219,1.0
0,0,5.4860557e-06,0.049717512,1.0
0,0,2.032663e-05,0.31013182,1.0
0,0,5.325657e-06,0.42663828,1.0
0,0,5.2703814e-05,4.529128,1.6657758
0,0,6.87749e-06,0.024790533,0.33422577
1,1,0.99995625,0.09399492,4.0073395
1,1,0.9999944,1.9777703,3.3315845
0,0,1.4852328e-05,0.115719505,-0.0038797855
0,0,4.1481704e-05,4.454758,1.6657753
0,0,0.000120460994,0.14561914,0.3342259
0,0,6.83151e-05,0.13859384,1.0
0,0,4.6003156e-06,0.058316097,1.0
0,0,7.427759e-06,0.029444642,1.0
1,1,0.9999815,1.4830203,4.0075884
0,0,0.0001049344,0.22966614,-0.003868103
0,0,1.0199563e-05,0.11003502,1.0
0,0,0.000645648,0.089763805,0.33422565
0,0,3.8110484e-05,0.2369191,1.6657741
0,0,1.364054e-05,0.26172942,1.0
0,0,0.00047981975,0.13787343,0.33422607
0,0,4.3139676e-06,0.036654886,1.6657739
0,0,5.7770635e-06,0.14136855,1.0
0,0,0.0035330378,0.7038309,0.33421338
0,0,8.9933594e-05,0.10792513,1.6657814
1,1,0.9999919,2.1862097,4.00769
0,0,5.418952e-06,0.033483904,-0.0038775206
0,0,2.563145e-05,1.2948904,1.665774
0,0,1.135609e-05,0.35555997,0.3342262
0,0,5.120009e-06,0.046363123,1.0
0,0,5.5590408e-05,0.21471886,1.0
0,0,6.826944e-06,0.13807382,1.0
1,1,0.99981254,0.10178329,4.005928
0,0,6.5609843e-06,0.12593324,-0.0037150383
0,0,2.7652844e-05,0.13893063,1.0
1,1,0.9999682,2.0250719,4.0074577
1,0,0.9999652,0.16839583,0.66840005
0,0,1.4293817e-05,0.08986346,-0.003853321
1,1,0.99994624,0.8304704,4.007242
0,0,3.760577e-06,0.033735864,-0.003836155
0,0,0.00024644093,0.1943657,1.0
1,1,0.99996877,2.070097,4.0074635
0,0,1.0160148e-05,0.54670155,-0.0038565397
0,0,3.2505453e-05,0.16086489,1.0
0,0,8.515836e-06,0.031092143,1.0
0,0,8.779355e-06,0.108007655,1.0
0,0,9.775993e-06,0.08479623,1.0
0,0,5.135296e-05,0.457573,1.0
0,0,4.6915193e-05,2.54658,1.6657748
0,0,7.095729e-06,0.02178753,0.334226
0,0,8.052001e-06,0.028922008,1.0
0,0,4.929743e-06,0.035223596,1.0
0,0,5.4961833e-06,0.05930748,1.0
0,0,6.158165e-06,0.10958874,1.0
1,1,0.98664516,0.11228359,3.8776002
0,0,5.1049724e-06,0.04969247,0.008363903
0,0,2.2234157e-05,0.09628468,1.0
0,0,1.0290014e-05,0.07953234,1.0
0,0,6.2209174e-06,0.28051051,1.0
0,0,1.1456098e-05,0.774119,1.0
0,0,7.4024974e-05,0.24580368,1.0
0,0,4.929743e-06,0.02890274,1.0
0,0,1.3952031e-05,0.68787044,1.0
0,0,1.4749344e-05,0.026303848,1.0
0,0,5.8048754e-06,0.040817272,1.0
1,1,0.9999964,1.9266099,4.0077343
0,0,5.6117176e-05,0.54998946,-0.0038815737
0,0,8.517364e-06,0.06911933,0.3342262
0,0,1.1793919e-05,0.17128345,1.0
0,0,4.3676147e-05,0.1321072,1.0
0,0,2.2562328e-05,0.1985923,1.0
0,0,5.0957315e-06,0.033700597,1.0
0,0,5.4088737e-06,0.035863712,1.0
0,0,6.240746e-06,0.025357539,1.0
0,0,6.279408e-06,0.025647188,1.0
0,0,2.7297008e-05,0.027900066,1.0
0,0,0.0011005717,3.37264,1.6657991
0,0,3.754736e-05,1.5860307,0.3342207
1,1,0.9999727,0.7199176,4.007501
0,0,0.00017009526,0.5056005,-0.0038599968
0,0,3.760577e-06,0.038709078,0.33422613
0,0,7.00088e-06,0.79396504,1.0
0,0,6.661241e-06,0.11364853,1.0
0,0,0.0008602565,0.13681568,0.3342253
0,0,0.0001987036,0.5860818,1.6657751
0,0,5.554859e-06,0.054207314,0.33422607
0,0,1.2304391e-05,0.10687002,1.0
0,0,2.2561511e-05,0.17011686,1.0
0,0,3.4707093e-05,0.085638,1.0
0,0,5.483764e-06,0.04799704,1.0
0,0,1.7402463e-05,0.080068335,1.0
0,0,2.4619949e-05,0.12342031,1.0
0,0,3.705509e-05,0.15503798,1.0
0,0,3.0063391e-05,0.29534522,1.0
0,0,5.1833547e-05,0.9926184,1.665774
0,0,5.121928e-06,0.04237221,0.3342262
0,0,1.971951e-05,0.15853912,1.0
0,0,1.6028698e-05,0.08613944,1.0
0,0,8.1558155e-06,0.45763794,1.0
1,1,0.9999964,1.6121904,4.0077343
0,0,5.6008716e-06,0.04195431,-0.0038815737
0,0,4.760189e-06,0.04554131,1.0
1,1,0.9999672,0.16388401,4.0074472
0,0,5.1677794e-06,0.055148315,-0.0038551092
0,0,5.445508e-05,0.1345963,1.0
0,0,5.459162e-06,0.16676994,1.0
0,0,3.8540144e-05,0.101298906,1.0
0,0,5.0838124e-05,0.09965926,1.0
1,1,0.9999962,1.2602749,4.0077324
0,0,0.000114062655,0.44402993,-0.0038813353
0,0,0.004321059,0.26783362,0.33419895
0,0,2.3020599e-05,0.4635524,1.6657898
0,0,4.327029e-06,0.028236547,1.0
0,0,6.5470194e-05,0.14337441,1.0
0,0,4.555162e-06,0.038971364,1.0
1,1,0.9999964,2.0556831,4.0077343
0,0,9.3092685e-06,0.0870099,-0.0038815737
0,0,5.297882e-06,0.17018749,1.0
1,1,0.99920505,0.082146816,3.9999614
0,0,1.7747807e-05,0.10821264,-0.003164053
1,1,0.9999871,3.25831,4.0076437
0,0,1.3192065e-05,0.5461383,-0.003873229
1,1,0.9999585,1.3114403,4.0073624
0,0,5.0705044e-06,0.033025723,-0.0038472414
0,0,5.2727555e-06,0.0317637,1.0
0,0,4.4732617e-05,2.8225691,1.6657748
0,0,1.8466826e-05,0.105404295,0.334226
0,0,4.6578775e-06,0.037939917,1.0
0,0,5.3691774e-06,0.046996262,1.0
0,0,3.0452933e-05,0.38987,1.0
0,0,2.9668981e-05,0.08457922,1.0
1,1,0.9999908,2.5121055,4.0076795
0,0,7.051974e-05,0.09896674,-0.003876567
0,0,3.402193e-05,0.08452938,1.0
0,0,0.00017532278,0.14818074,1.0
0,0,2.09191e-05,0.11453871,1.0
0,0,5.418952e-06,0.0375259,1.0
0,0,5.0705044e-06,0.033349935,1.0
0,0,0.00067915843,0.75098,1.665776
0,0,1.1729659e-05,0.5520366,0.3342257
0,0,3.199446e-06,0.03203695,1.0
0,0,3.0386705e-05,0.4171479,1.0
0,0,1.8722729e-05,0.09608674,1.0
0,0,1.6997707e-05,1.4513981,1.665774
0,0,1.2736456e-05,0.5313339,0.3342262
0,0,5.3691774e-06,0.04314265,1.0
0,0,5.220315e-06,0.026480831,1.0
0,0,3.489863e-05,0.45943758,1.0
0,0,5.466867e-06,0.107420504,1.0
0,0,0.00012666864,0.5133688,1.6657743
0,0,7.918794e-05,0.22610214,0.33422613
1,1,0.9999696,1.068213,4.0074716
0,0,2.2297902e-05,0.110871546,-0.0038573742
0,0,0.0005198749,0.23152317,0.33422613
0,0,2.7420836e-05,0.14649247,1.6657739
1,1,0.9999591,0.17471853,4.0073676
0,0,6.317285e-06,0.037800167,-0.0038477182
0,0,1.1165201e-05,0.08559634,1.0
0,0,0.0005346689,0.14462683,0.33422595
0,0,5.0669755e-06,0.029037828,1.6657739
1,1,0.99997973,0.10414301,4.0075703
0,0,8.926639e-05,3.378775,-0.0038659573
0,0,4.915848e-05,0.09478297,0.3342257
0,0,7.049929e-05,0.13733566,1.0
1,1,0.9998323,0.17855021,4.0061216
0,0,0.0010379886,0.11863775,-0.0037337542
0,0,9.032841e-06,0.034579985,1.6657746
0,0,5.6013632e-06,0.037889525,1.0
0,0,4.915158e-06,0.032447416,1.0
0,0,4.929743e-06,0.028924288,1.0
0,0,3.2295188e-06,0.11520334,1.0
1,1,0.99992836,0.46721616,4.007066
1,1,0.9999881,0.17338182,3.3315842
0,0,3.314493e-05,0.10792982,-0.0038740635
0,0,4.8097313e-06,0.03724101,1.0
0,0,3.2437172e-05,1.1564293,1.665774
0,0,5.6797044e-06,0.11099632,0.3342262
0,0,2.3465587e-05,0.19011952,1.0
1,1,0.9999385,0.1691674,4.007165
0,0,2.2707385e-05,0.13231952,-0.0038291216
0,0,2.2335784e-05,0.48021677,1.0
0,0,1.361025e-05,0.3557775,1.0
0,0,6.882979e-05,0.14535376,1.0
0,0,7.090653e-05,1.5320882,1.6657746
0,0,5.0996205e-06,0.041197672,0.33422607
0,0,6.1006294e-06,0.13566035,1.0
0,0,5.52218e-06,0.14134564,1.0
0,0,0.0005444395,0.13745038,0.33422595
1,1,0.99999416,3.1649067,4.0077124
0,0,3.6443207e-06,0.033029508,-0.0038795471
0,0,4.1388885e-05,0.30872726,1.665774
0,0,1.23552945e-05,0.5830657,0.3342262
0,0,2.2569668e-05,8.325618,1.6657753
0,0,5.6300205e-06,0.038302254,0.3342259
0,0,5.650639e-05,0.2196738,1.0
0,0,5.1429315e-06,0.029162444,1.0
0,0,1.8668705e-05,0.0881544,1.0
0,0,1.8960736e-05,0.25973564,1.0
0,0,3.2469205e-05,0.48117113,1.0
0,0,7.681174e-06,0.028333211,1.0
0,0,7.20004e-05,2.5353734,1.6657753
1,1,0.99994755,0.09156757,4.0072536
1,0,0.9998815,0.08522806,0.6681658
0,0,8.06096e-06,0.0357041,-0.003777504
0,0,2.0911919e-05,4.120255,1.6657746
0,0,1.2089281e-05,0.10658152,0.33422607
1,1,0.99996996,0.09406647,4.0074744
0,0,5.3291983e-06,0.04065491,-0.0038576126
0,0,5.114124e-06,0.03008409,1.0
0,0,3.8924874e-05,0.08297285,1.0
0,0,1.0661486e-05,0.1193174,1.0
0,0,5.084988e-06,0.045123618,1.0
0,0,1.4302871e-05,0.34937483,1.0
0,0,5.2890123e-06,0.0347537,1.0
0,0,1.3753226e-05,0.27878183,1.0
0,0,5.3483777e-06,0.16074246,1.0
0,0,1.1844258e-05,0.10586222,1.0
0,0,2.4029718e-05,0.10708063,1.0
0,0,1.2049675e-05,0.09582453,1.0
0,0,0.00010047247,0.45859796,1.665774
0,0,5.369315e-05,0.21376656,0.3342262
0,0,0.00010449176,0.5622763,1.6657743
0,0,6.881181e-05,0.3102889,0.33422625
1,1,0.99997556,0.17843258,4.0075293
0,0,1.1693416e-05,0.097404666,-0.0038627386
1,1,0.9999664,0.09153512,4.0074396
0,0,9.155317e-05,0.864124,-0.0038542747
0,0,4.921373e-06,0.044223487,0.33422613
0,0,9.252517e-06,0.11514359,1.0
0,0,4.011107e-06,0.03728619,1.0
0,0,1.5730315e-05,0.11362489,1.0
0,0,0.00011516189,0.5063029,1.6657743
0,0,1.3691981e-05,0.047784828,0.33422613
1,1,0.9999666,1.0250852,4.007442
0,0,5.8902356e-06,0.21819656,-0.0038546324
0,0,4.0234532e-05,0.56609845,1.665774
1,1,0.9999951,1.5280825,4.007722
0,0,4.4229455e-05,0.24731751,-0.0038803816
0,0,4.6719284e-05,1.7664826,1.6657746
0,0,7.634544e-06,0.032117676,0.33422607
0,0,0.00014192185,0.16130358,1.0
0,0,4.929743e-06,0.036939073,1.0
1,1,0.9999801,3.5563328,4.007575
0,0,2.7445796e-05,0.51263595,-0.0038667917
0,0,2.2036826e-05,0.5506558,0.3342262
0,0,0.0003826974,0.09030372,0.33422607
1,1,0.99997723,0.11757254,4.0075464
0,0,3.560868e-05,0.14458135,-0.0038641691
1,1,0.9999963,1.1462573,4.0077333
0,0,2.1776397e-05,0.24660985,-0.0038814545
0,0,6.065081e-06,0.06768905,1.0
0,0,3.9139254e-06,0.035157077,1.0
0,0,2.1328266e-05,0.3289331,1.0
0,0,8.2992665e-06,0.3773818,1.0
0,0,5.5987357e-06,0.09059284,1.0
0,0,0.00016082865,0.46356186,1.6657743
0,0,5.3204944e-06,0.16033082,0.33422613
1,1,0.99999404,2.1135182,4.0077114
0,0,8.2531384e-05,0.24147537,-0.003879428
0,0,0.00015592808,0.4656256,1.6657743
0,0,4.9371583e-06,0.031680282,0.33422613
1,1,0.99964714,0.08610665,4.004303
0,0,9.69987e-06,0.05852312,-0.003565073
1,1,0.999995,2.472357,4.0077205
1,0,0.9992409,0.08712619,0.66597414
1,1,0.9999918,1.8650221,3.3329525
0,0,1.1789724e-05,0.27062136,-0.0038774014
0,0,9.5222225e-05,0.22735402,1.0
0,0,5.841333e-06,0.05946292,1.0
0,0,1.6362936e-05,0.23869859,1.0
0,0,2.8519762e-05,0.2658431,1.0
0,0,8.232993e-06,0.04523102,1.0
0,0,0.00024170753,0.954502,1.6657753
0,0,3.5815912e-05,0.27145997,0.3342259
0,0,5.1007387e-06,0.028335944,1.0
0,0,8.207336e-06,0.07506682,1.0
0,0,7.805296e-05,0.22446853,1.0
0,0,1.1634294e-05,0.120750844,1.0
1,1,0.99999154,2.7029576,4.0076866
0,0,0.0003498354,0.13139242,-0.0038771033
0,0,4.0149098e-05,0.08765104,1.6657739
1,1,0.99985874,0.10166661,4.006382
0,0,4.880356e-06,0.035166994,-0.0037568808
1,1,0.9997626,0.101673335,4.005437
0,0,1.24773505e-05,0.069559656,-0.0036697388
0,0,1.0083793e-05,0.4098562,1.0
0,0,3.5712374e-06,0.036383007,1.0
1,1,0.99999,0.16475575,4.0076714
0,0,4.5527457e-05,0.13531582,-0.0038757324
1,1,0.9999957,1.4811041,4.0077276
0,0,5.1007387e-06,0.028332515,-0.0038809776
0,0,7.6543685e-05,0.094237395,1.0
0,0,4.356398e-06,0.036133025,1.0
0,0,3.1850264e-05,0.4597425,1.665774
0,0,0.00015535523,0.09060531,0.3342262
1,1,0.9999945,2.052519,4.007716
1,1,0.9999956,1.1596819,3.33152
0,0,8.928035e-05,0.21631026,-0.0038808584
0,0,4.5265983e-06,0.032248676,1.0
0,0,5.7009447e-06,0.09331922,1.0
1,1,0.99999475,3.1780326,4.007718
0,0,0.00012810453,0.15217559,-0.0038801432
0,0,1.0396128e-05,0.08674795,1.0
0,0,0.00018392675,0.335264,1.665774
1,1,0.9999964,1.2139808,4.0077343
0,0,8.013874e-06,0.16082913,-0.0038815737
0,0,3.0286e-05,0.24020427,1.0
